Speaker,Gender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3,F,-572.9564209,130.7906494,-31.17255592,32.9881897,-18.84974861,4.319133282,-6.606347084,-7.779170513,4.269546032,-1.396077514,-3.055335045,-6.500424862,-3.537398577,0.06003819,0.053057939,-0.025368646,-0.019063599,0.011243601,-0.013185333,-0.018047089,-0.015842425,0.024183765,0.022384513,-0.0064097,0.001600879,0.006755622
3,F,-569.2928467,127.4114761,-43.83047867,49.17950439,-24.13186264,10.2381773,-14.25522041,-6.607783794,3.828119993,0.848415494,-2.663930416,-8.942947388,-0.285687894,-0.079527885,-0.00030952,0.001731332,-0.086821027,-0.002316546,0.058248911,0.071058005,0.055224553,0.034499023,0.071253508,0.02281297,-0.056215718,-0.014280778
3,F,-561.4810791,123.715332,-30.0600071,37.9750061,-17.52666092,4.644175529,-10.23094845,-8.83204937,4.127977848,-2.135338068,-4.6464715,-6.368382931,-2.830556154,-0.083191589,-0.164239645,0.064309813,0.034356616,-0.034359347,0.073364086,-0.026331397,0.02216908,-0.003429502,-0.007847992,0.014398972,-0.010192019,0.017148387
3,F,-577.8537598,124.8179245,-32.82277298,32.11240387,-18.03574181,2.795115471,-4.934006691,-6.260250092,3.279667377,-0.206321225,-2.247721434,-7.420226574,-3.297536612,-0.049179282,0.034645818,0.074170388,0.010718036,-0.001666666,-0.028039496,-0.01012297,0.002930137,0.015274148,0.016954621,-0.017265182,-0.004426023,-0.010082028
3,F,-577.8833618,121.346283,-27.34909248,31.67585564,-20.02841949,4.676161766,-5.322747231,-4.79046011,2.635855436,-1.636039495,-1.265942812,-5.150868893,-3.465139627,-0.074591003,0.030555177,0.067520753,-0.01715396,-0.012374251,-0.014628216,0.017434234,0.028229797,0.006209101,-0.00647835,0.002543556,-0.01069736,-0.006029883
3,F,-569.3416748,105.5302582,-33.55093002,47.2973175,-25.41948891,8.176615715,-7.77712822,-4.844883442,3.150466681,-2.034917355,-0.935652077,-6.766913891,-3.006812096,0.018096676,-0.093133844,0.013739793,-0.012768809,-0.038830642,0.066780657,-0.042428616,0.028385717,0.021456277,0.006573302,0.012096173,-0.005630381,0.034532223
3,F,-558.0949097,117.8927917,-36.83222961,36.64426041,-18.16484261,4.450685978,-7.169683933,-6.881283283,3.96034503,-1.379190922,-3.618823051,-7.632713318,-2.639757633,0.092741415,0.038164191,-0.058437906,-0.048686933,-0.02413358,-0.004051034,-0.012871221,-0.035467293,-0.001086895,0.034812663,0.001528653,0.001923605,0.02134092
3,F,-559.5375977,116.5599594,-29.23485184,35.21016312,-18.09056473,4.479123116,-5.447077751,-6.357652187,2.873851299,-1.812860489,-2.709925413,-6.872849464,-4.007755756,0.139056101,0.050773565,-0.049133141,-0.021769777,-0.043383788,-0.000375545,0.006578731,-0.023778846,0.006241088,0.015499234,0.01299014,0.010934886,-0.008806494
3,F,-572.6533813,111.0332947,-35.29197693,39.4432106,-19.73002243,6.497285843,-7.249176502,-8.271580696,4.800229549,-0.47502026,-3.669687271,-5.929137707,-2.471824408,-0.022091283,0.120701052,-0.005230227,-0.043292187,0.054914407,-0.042221643,0.012057418,-0.015725009,0.011578922,0.010558411,-0.009877081,-0.006755664,-0.019310273
3,F,-611.631958,110.2660828,-36.69898605,38.3299675,-18.79850578,4.006991386,-2.06908679,-7.26049614,3.184563637,-0.126753315,-1.524273753,-3.513529301,-3.699685097,-0.277705938,0.070379034,0.047555406,0.025081862,0.206579357,-0.030279217,0.052017409,-0.048129171,-0.0066356,-0.017501753,-0.036686607,0.030820755,-0.058216959
3,F,-580.8380737,141.7413025,-44.64665985,54.67461395,-26.26388168,2.437844992,-4.146547318,-8.558568001,3.767353773,-5.045561314,-4.816071987,-5.85042572,-6.00936079,-1.088506579,-0.144841284,0.769180655,0.313733757,0.033985447,0.001720837,-0.011690735,0.07814993,-0.062469263,-0.106006801,0.037509941,0.150810644,0.112109125
4,F,-494.4021606,135.3582611,-20.57982063,28.60372353,-7.59938097,8.07724762,-4.667851925,-3.216065884,-0.762239099,5.77263546,-0.257951885,-2.227212191,4.716115475,-0.069835946,-0.020255757,0.006729378,-0.004988494,0.000831973,-0.000668059,-0.007770251,-0.000992096,0.003506922,0.007141233,0.00995131,0.000118188,0.003112272
4,F,-496.5748596,131.4770508,-31.5315609,36.66999054,-7.549613476,8.826107025,-5.283574104,0.982743561,0.4970783,4.973483086,1.385658503,0.357790291,5.272271633,-0.016665341,0.008116776,-0.015345967,-0.004299907,-0.004766095,-0.00988791,-0.005426969,-0.009861056,0.011806274,0.01192762,-0.010550716,-0.010875435,0.000321444
4,F,-492.9168091,133.1321564,-22.55846596,30.60367203,-10.55740452,9.12092495,-4.377963066,1.34358108,-1.927410722,3.724001408,1.589574575,-0.694660962,5.043673992,0.022334702,-0.110368498,0.007168427,0.05644263,-0.00950022,0.030439934,-0.035075679,0.028348608,0.002714866,0.029567128,0.021933619,-0.00512805,0.016715726
4,F,-505.8738098,131.2980804,-17.51852798,38.41841507,-2.873340845,7.361756802,-3.012901545,1.835542679,-4.105491638,2.742013454,-0.235018298,-4.08741188,4.620627403,-0.030361118,0.000592149,0.004746548,-0.001278538,2.40E-05,5.63E-05,-0.003754203,-0.008368444,-0.007049839,-0.000819259,-0.001248681,-0.001110484,0.004125173
4,F,-493.9074402,136.032547,-23.98332024,33.54565048,-6.359836578,10.71756458,-6.940003395,2.03056097,-2.800944567,3.32660675,-0.172500148,-1.67186439,5.1340065,-0.02854608,-0.017970741,0.004881164,-0.006247375,0.002078086,0.002244084,-0.004557536,-0.002971178,0.003907369,0.002977324,-0.003730063,-0.001065425,0.001695678
4,F,-504.3992004,130.1237793,-20.04641533,35.27155304,-4.153946877,10.83020973,-5.166379929,1.416018844,-2.111653566,4.68153429,0.154332563,-2.494221449,5.755603313,-0.027407676,-0.000789333,-0.002325708,-0.007916947,-0.00136188,-0.00157118,-0.004813415,-0.004128218,0.002373085,0.003100357,0.002059298,0.003201356,0.004168801
4,F,-502.9516296,131.2397614,-21.10196114,32.75709915,-3.467025518,9.876032829,-5.133368492,2.46790719,-0.657042503,4.33065033,0.020175977,-0.30031088,6.374281406,-0.024530319,0.010171616,0.009566552,-0.006083102,-0.010200222,-0.001507611,-0.007247582,-0.009438254,-0.003074119,-0.010395327,-0.005642082,-0.009803453,0.010267866
4,F,-502.8571472,125.6934814,-24.41550255,42.25868225,-6.54326582,11.5562048,-6.054378033,4.447289944,-4.457920551,4.873463154,0.478428543,-2.89744544,7.301312447,-0.049233127,0.003339082,0.023074105,-0.005036531,-0.012472568,-0.0121633,-0.006122535,-0.005574849,-0.005370889,-0.000620385,-0.003919893,0.000391503,0.010321767
4,F,-501.1831055,133.6363678,-22.99655533,36.72727585,-9.489769936,9.758426666,-5.849103928,1.542631626,-0.986778855,5.148077965,0.695420921,-1.05345273,4.441979408,0.06527736,-0.032322451,-0.011305418,0.027377976,-0.017446194,0.021930704,-0.013596908,0.009246175,-0.009084539,-0.011490185,0.001639435,-0.017434604,0.003714878
4,F,-494.105011,128.6113739,-18.96979332,29.74204445,-12.72346783,7.162041187,-4.191974163,3.285258055,0.221822903,5.360063553,2.345146179,-0.167200118,4.32627821,-0.112396061,0.153684065,0.057108268,-0.019735681,0.065146938,-0.03733737,0.035513189,-0.034483012,-0.004680184,-0.008375987,-0.008443061,-0.007534782,-0.032744214
4,F,-494.7193298,134.0827789,-24.64212799,37.67753601,-10.8482542,8.14332962,-6.430360794,5.67799139,-1.610291243,4.48154974,0.86913234,-1.600929737,5.191309452,-0.043319717,-0.010371561,0.020895848,-0.009202283,-0.004078654,0.006311683,0.005456486,-0.001030411,-0.005311286,0.004011525,0.002253599,-0.0002457,0.001285987
4,F,-479.4577637,141.8329315,-28.98448944,31.1783371,-8.821982384,6.895065784,-6.033666134,-1.116940975,0.100937009,4.13822031,-1.328700423,0.373175859,2.944397926,0.045672871,-0.019709956,-0.044697065,0.004702741,0.007973139,0.008663597,-0.012732856,-0.009843286,0.013710078,0.022055821,-0.003753948,-0.005970047,0.011489036
4,F,-504.7933044,138.9156952,-25.13870049,37.95135498,-6.367842674,10.72562981,-7.30884552,1.679568887,-1.320745826,4.254906178,0.245286331,-0.696588278,5.510941029,-0.050813589,-0.00308946,0.015199684,-0.010517486,0.004491106,-0.009856169,-0.004015351,0.003847376,0.012727182,0.005646573,0.00096293,0.007356093,-0.006537043
4,F,-485.6390076,131.1601257,-23.71894836,39.28087616,-12.09977722,7.881911278,-8.105248451,3.436292648,-2.725625277,4.466664791,0.676991522,-0.667739272,5.268300533,-0.026130434,0.002040314,0.011673545,0.001894851,-0.008095,-0.005443959,-0.014771434,0.004474741,0.010071249,0.002108268,0.000188171,-0.000839478,0.002218218
4,F,-474.0609131,113.8869553,-14.25244522,26.83316803,-8.045855522,3.228358984,-7.432509422,3.25044632,-0.779735804,4.931065083,0.014706917,-1.531394243,4.765695095,0.071891926,-0.079916418,-0.081182986,0.000884798,-0.024133058,0.025916042,-0.015338147,0.019885967,0.023829371,0.009380067,0.006966119,0.00460286,0.016231563
4,F,-493.6343079,132.9871826,-22.54155731,35.02642822,-4.152587414,6.149757385,-6.478529453,0.762421072,0.09670797,5.000768661,0.420288891,-1.102306604,4.595226765,-0.016758202,0.018395267,0.028965363,0.041656356,-0.006447341,-0.036090154,-0.000353326,-0.009867713,-0.036742419,-0.005362555,0.006341573,-0.01327165,-0.009156441
4,F,-499.6677856,124.3466797,-11.28028965,27.20287895,-4.708412647,5.657633305,-3.554955721,2.537428617,-0.087150894,7.322907925,0.195181057,-1.42330873,6.380850315,0.05827396,-0.000166541,0.007542551,0.018868089,-0.017201176,0.009276621,-0.013051059,0.023147343,0.012433826,-0.019005813,-0.006334361,-0.009277157,-0.004529771
4,F,-470.1205444,133.9589539,-19.57315445,30.9731617,-6.660169601,3.72617197,-8.690103531,1.663235188,-3.381263018,4.209358215,-1.277269483,-2.677396297,3.876758814,0.009503137,-0.030794634,-0.009933684,0.017016083,0.018216437,0.00398575,-0.006106543,-0.001786155,-0.00203926,0.006526741,0.008741627,-0.004667357,-0.012600308
4,F,-493.2055664,127.8982697,-23.85254669,38.01763153,-8.149292946,8.573337555,-6.616487026,2.971694469,-1.557031751,5.249563217,0.451441526,-1.643738031,5.550679684,0.019916762,-0.035664577,-0.00254655,0.033821139,-0.005773844,-0.002545339,-0.02406341,0.007767278,0.011332716,-0.005180529,-0.002516346,-0.000196286,0.012310999
4,F,-511.5279541,126.1768265,-15.04107285,33.24901199,-3.519156694,6.187944412,-1.574072599,2.467251062,-0.131991625,4.868129253,0.12481527,-0.210963964,5.271440983,-0.114703178,-0.001706412,0.031742778,-0.018124325,0.009896511,0.003531813,0.018619604,-0.004935708,-0.009511988,0.000293321,0.000496807,-0.000421138,-0.007088304
4,F,-469.2427673,138.8508606,-25.97250748,33.94568253,-11.15952778,6.913459778,-10.05281544,0.661794662,-0.977208197,4.383446217,-1.727037907,-3.571758032,3.99619174,-0.109592587,-0.006133593,0.01203816,0.012549261,0.028395962,-0.01693259,0.014769751,0.001081025,-0.007433893,0.000977378,0.012675929,0.009531363,-0.001462027
4,F,-501.2141418,131.1168518,-19.10869408,37.76051712,-0.967365563,5.674421787,-2.585606813,-0.695081174,-1.779266834,5.774999619,-0.064785711,-0.544666529,4.925364971,-0.034687992,-0.030498667,-0.01456453,0.004793446,0.010586174,0.002416217,0.012390095,-0.00087534,0.00286636,0.0179318,0.008893304,0.005593363,0.003862026
4,F,-515.0487061,128.6579285,-15.85359001,39.38813782,-3.447743177,11.93642902,-5.667334557,4.561385155,0.009803196,5.171825886,0.565354943,-4.068923473,5.624043941,0.037397813,-0.024378728,-0.022897352,0.012858978,-0.017163517,-0.001002009,-0.003165399,0.005819717,0.000853443,-0.002063932,0.000571491,-0.007138812,0.015239319
4,F,-493.8179626,123.8865738,-15.62581062,31.91934967,-2.416900873,7.565448284,-6.819969177,2.781596899,0.524879038,5.078514576,0.029874615,-1.128278971,5.680362225,-0.153431848,-0.001986109,0.040729132,-0.066281877,0.007196874,0.038771622,0.01457704,-0.011377372,0.043474477,0.007107378,-0.008020973,0.020476237,-0.002471458
4,F,-479.3130493,136.73526,-32.3259201,34.36753082,-12.55908585,13.1009655,-4.740158558,1.46267736,-1.773096681,4.168623447,0.495657086,-2.764555216,5.671351433,-0.103822321,-0.003189121,0.017232539,-0.037060842,0.007801429,-0.016196962,0.008287217,0.005322028,0.004105094,0.008120427,0.013246012,0.024834435,0.016679553
4,F,-519.0598755,133.6537323,-16.74307251,30.61269951,-0.230373532,8.576044083,-3.447759151,-2.032273769,-1.077657104,6.610205173,-0.755152583,-0.183672547,4.223741531,-0.047637131,-0.023377696,-0.014349421,-0.034635156,-0.006862047,-0.003382861,-0.005333516,0.005869726,0.022042204,0.025945708,0.005198333,0.009021195,0.024996709
4,F,-483.1245422,136.2667847,-11.57940102,29.67622566,-5.365978241,1.250996828,-3.86589098,-2.546932459,-4.404980183,5.396452904,-0.81647265,-1.538602471,4.690205574,-0.073608011,0.116727665,0.063998811,-0.043775134,0.044698559,-0.025119362,-0.004538813,-0.005395037,0.003043308,-0.014262029,-0.014437551,-0.013658366,-0.024682621
4,F,-506.4804077,144.5515137,-17.04185295,32.88946915,-8.580863953,4.793829441,-1.757069707,-1.024664402,-5.244330406,4.31661129,-1.798673391,-0.565315485,5.560763359,-0.016045192,-0.012792752,0.006863822,-0.001892424,-0.004443759,-0.007704472,-0.00320555,-0.002847555,-0.001717249,0.001179131,-0.000659134,0.00286658,0.008992769
4,F,-524.15802,134.4207458,-16.78940964,35.84591675,-0.551619768,3.877856016,-1.736041069,-1.218672872,-1.752199888,7.154875278,-1.263756871,0.639920354,6.781550884,0.03605656,0.006421146,0.009622075,-0.025122963,-0.019629216,0.05130456,-0.009551707,0.006955937,0.032846089,-0.001354904,-0.010161211,-0.018646132,-0.005142315
4,F,-506.7937317,131.616806,-8.672151566,33.05395126,-4.392481327,4.009634495,-4.911133766,1.949909568,-3.632938862,5.810742378,-1.267270088,-1.540989995,4.688225269,0.100984916,0.026037924,-0.036975496,0.016080806,-0.018895725,-0.033981353,0.003568991,0.006876935,0.003127915,0.004872541,-0.020599928,-0.009193352,0.013513489
4,F,-507.9740906,135.4519653,-12.13050461,39.96612167,-2.582261086,5.144108295,-4.315530777,3.255532742,-4.447629452,3.661498308,-1.313837528,-3.427310228,5.129972458,0.135094866,-0.031035928,-0.089131355,0.014446793,-0.032514438,-0.005514579,-0.019244619,-0.017159684,0.00234619,0.00268926,0.002049564,0.015708312,0.015684072
4,F,-503.3451538,137.1718292,-8.172124863,32.79395294,-6.248185158,2.407129526,-0.56949842,-1.175152183,-2.102077007,5.177423954,-2.040741682,-1.083970785,5.762345791,0.002058698,0.006133383,0.002936663,-0.006262414,-0.010034855,-0.00495008,0.002690193,0.003432262,0.001273923,-0.004668617,-0.005429931,5.21E-05,0.00072674
4,F,-519.0634155,139.6507416,-16.06099701,34.80201721,-1.562999368,1.493531704,-0.155125901,1.154634237,-0.277185977,5.84676981,-1.67803371,1.020196795,5.620877266,-0.007850329,0.013437145,-0.008802848,-0.025397148,0.024981562,0.020526242,-0.012233534,0.004263011,0.006931805,-0.016886685,0.003282818,0.005889616,0.004741776
4,F,-534.8388062,142.1054382,-12.38885117,41.20618439,-3.194811106,1.333638906,2.005620003,0.900941789,-3.554234982,7.351229668,-1.312962651,-0.630330682,5.694010258,-0.057241965,0.005123921,0.023175446,-0.003000787,0.001385355,0.000263294,-0.000121611,-0.0041456,-0.014652837,-0.015825171,0.001938129,0.002779794,-0.010770757
4,F,-539.9412842,133.305954,-16.26397133,33.72422028,-6.662176609,8.622612953,-1.341919541,2.529356003,1.802144051,6.798401356,1.644329786,0.577891767,6.382593155,-0.018990044,0.003939079,-0.002524323,0.004907,0.00514871,-0.005665429,-0.011827473,-0.007802,0.001904822,0.000694728,0.007511384,0.001462637,-0.001913208
4,F,-541.8295288,141.172699,-14.71357536,32.96430206,-2.380446911,6.826049328,1.768596411,1.114935517,-0.830477118,6.947647572,-0.154577985,-1.222222805,6.995773315,-0.030431213,0.004741098,0.008778493,-0.005550144,-0.013802913,-0.008064948,0.005277927,0.001049265,-0.001397698,-0.000655196,-0.006785661,0.003077656,0.012435624
4,F,-504.0668335,131.6088409,-13.93732452,34.14370346,-3.532193899,4.551121712,-1.731223702,-0.461333156,-2.839517355,6.097659111,-0.992353201,-1.85329628,5.047885895,-0.059740428,0.082232594,0.040961549,-0.042957079,0.03318676,0.022063844,0.00381717,-0.034274321,-0.018582311,0.011329042,0.012584352,-0.006304743,-0.015829664
4,F,-516.5411377,126.1824799,-12.30979729,25.73109627,-6.509339333,9.17992115,-1.915490985,1.850352645,-1.202944517,7.254666328,1.859123707,-1.128890157,6.007909298,0.076541215,-0.017493494,0.007185771,0.024374388,-0.028990285,0.021917906,-0.017258691,-0.000675067,-0.017671993,-0.003095424,0.014293376,-0.008357113,-0.009463011
4,F,-535.1900635,139.4563599,-15.85031223,36.82446289,-1.907621622,6.637589931,-4.333317757,4.531508446,-3.684510946,5.32690382,0.978084505,-0.051225118,6.158349991,-0.013641231,-0.019693259,-0.010463822,-0.003961304,0.007941429,0.004299924,-0.006085902,0.001833361,0.006812545,-0.006075347,-0.008199457,0.001641534,0.013046891
4,F,-539.744812,133.3075256,-7.305311203,34.49236298,-5.281897068,6.542201042,-1.103728533,2.994954586,-0.381025463,5.261534691,0.739751875,0.078559332,5.090676308,0.053586625,-0.05459585,-0.01267731,0.027995007,-0.034667324,0.026229346,-0.039296482,0.002314593,-0.006436694,-0.003188829,0.008550461,-0.008574445,0.003437896
4,F,-521.5827026,117.5897217,-13.37545395,31.28883934,-3.126880169,8.396460533,-2.994440794,1.528910279,3.345360756,7.188077927,0.748859048,0.28294149,5.817941666,-0.009095234,-0.034430489,0.000578405,0.016693667,0.003075201,0.027865577,-0.011413743,0.011405882,-0.000842839,-0.009326355,0.010523245,0.005419859,-0.009501629
4,F,-516.1183472,133.5589142,-16.29654694,42.2903595,-6.17666769,0.217073783,-0.330927134,3.522265196,-0.878983557,5.020852089,-0.850787759,-0.938766837,4.24864912,0.038127642,-0.017388849,-0.033562895,0.027600132,-0.010901067,-0.004671833,-0.011839979,-0.010424769,0.003470481,-0.005939131,-0.00683551,-0.012220029,0.006541508
4,F,-506.1277466,126.3575439,-11.92218971,37.53598022,-1.992346764,0.7069664,-3.002773762,1.958349943,-0.504214466,6.631043434,-2.157723904,-1.133730769,5.483520985,-0.080698654,0.038644128,0.061755702,-0.030357281,0.039402682,0.032587364,-0.033968356,-0.016189689,0.00108435,-0.040522862,-0.003165459,0.003439418,-0.005117925
4,F,-505.1523438,128.1906433,-14.45087528,38.35454941,-9.233912468,2.514455795,-2.241220951,2.750115633,-2.467722893,6.156616688,0.457221895,-0.970541656,4.682010651,0.0643868,0.01780379,-0.036531802,-0.011112341,-0.015041851,-0.004385098,0.010761804,-0.001574574,0.000253897,0.000882707,-0.009787488,-0.007951831,-0.001497367
4,F,-512.230835,139.7163544,-11.80998707,39.13124466,-8.31803894,5.489757538,-7.406550407,3.549213171,-0.5292238,5.117413044,-1.236440182,-2.512043238,5.277934551,-0.040289614,0.013514373,0.022512026,0.006795886,-0.000644516,-0.014591752,-0.010204539,-0.006335913,-0.005694549,-0.012444261,0.007239051,0.004595778,-0.011152056
4,F,-518.5706787,129.5579681,-17.10774612,34.18858719,-6.079520226,7.82971096,-2.661328316,1.418742895,1.241062403,6.153660774,2.297393322,-0.541035533,3.661791086,-0.004755609,-0.052319359,0.006164797,0.026933264,-0.008872724,0.025976596,-0.037583217,0.005127409,-0.009443196,-0.007518447,0.019650536,-0.010081359,0.001415443
4,F,-546.3012695,138.8994293,-7.987456322,25.73330307,-4.933209896,12.79357338,1.37755847,0.578457832,2.041810513,8.264942169,3.683628082,0.626969457,5.248363018,-0.022602612,-0.00848229,0.00785342,0.00551927,0.001115319,-0.006159494,-0.006807663,-0.003255189,-0.002436752,-0.005035861,-0.006121399,0.000407068,0.006016518
4,F,-543.9360962,145.6337738,-11.31047153,29.37362862,-6.690224171,8.80405426,1.847057343,-1.700428486,2.595271587,6.970237255,2.289342642,0.987680614,3.398608923,-0.026062634,-0.006071629,0.019531272,0.001183003,-0.010736356,-0.014530243,-0.003487849,-0.001471876,-0.010250894,-0.006298249,-8.34E-06,0.002468135,0.00739145
4,F,-550.548645,131.9499054,-3.037869692,37.36801147,-8.166124344,8.133776665,2.133673668,4.673369884,0.714356363,6.46744442,2.953550339,-1.177170515,5.481322289,-0.040153652,0.014118399,0.024044024,-0.039225083,-0.010626476,0.020040346,0.009656159,0.012740733,0.001696267,-0.018100468,0.006173418,0.003079718,0.006066683
4,F,-567.5259399,132.0606842,-13.45018482,37.60749817,-9.630959511,13.04817009,1.867389083,9.224665642,3.119166374,9.781347275,4.927203655,-0.567254066,7.657274246,-0.021747056,-0.005585603,0.000653168,-0.010189495,-0.003016996,0.001766571,0.004466597,-0.00060342,-0.007338079,-0.001608448,0.002141165,-0.000366975,0.000992825
5,M,-637.5093994,146.8836517,38.21292114,32.64228439,22.15489006,17.58336639,7.646074772,1.060299635,5.604409218,8.003411293,7.371216297,1.739106774,1.19639051,-0.282446235,-0.024665469,0.170974895,0.062726811,0.05235574,0.093271933,0.117204651,-0.09077742,-0.002473772,0.085316449,-0.05361747,-0.044105005,-0.047886323
5,M,-567.8621826,135.2289276,27.96261024,30.90510559,14.2631197,9.646457672,0.386238903,-3.306030989,3.304392338,3.004865885,0.433517486,-2.121275187,-1.138171792,-0.103546962,-0.044787191,0.072740264,0.071408734,0.020237995,-0.020141328,0.002137624,0.016223298,-0.010417139,-0.017802097,-0.001680861,0.019625949,0.00663729
5,M,-576.0857544,147.6649323,27.15130806,34.18828201,13.6452198,10.27936649,1.385052085,-3.567137957,1.488886952,2.416148424,2.327883005,-1.490432262,-0.640126646,-0.040534914,-0.027399423,-0.000521709,0.019228073,0.023809323,-0.003665037,-0.006185522,-0.00259284,0.005767086,0.006593782,0.000706196,0.005290968,0.004474277
5,M,-590.3834839,155.1791382,46.48802185,35.69906616,14.68074703,11.40370178,4.857878208,-1.082578182,2.923320532,4.168687344,4.442788601,1.548033595,0.312814355,0.050790921,0.013069331,-0.042673137,-0.027276745,-0.004845258,0.004975187,-0.01185931,-0.011181601,0.008132877,0.008342139,0.016788436,0.011429145,-0.001302126
5,M,-599.0109863,127.1354752,39.3454628,35.71759033,17.0022831,11.09320068,2.586459875,-4.573439121,0.85518223,1.984061718,-0.633084834,-2.067216873,-0.786756694,0.009314502,-0.030317862,-0.012302949,0.031711299,-0.015087691,0.00729594,0.044597991,0.002264046,-0.009228321,0.006621771,-0.000558402,-0.002175563,-0.00757346
5,M,-621.7607422,115.8108292,30.78057671,31.03019142,15.86637497,13.69188786,5.82439518,0.006680718,3.956736088,5.205974579,5.101760864,2.09321928,1.382628918,0.032729391,0.036985271,-0.011498921,-0.03963165,-0.009842697,0.013518058,0.017265243,-0.012706114,-0.023988089,0.01506664,0.019461043,0.004371291,-0.009140914
5,M,-659.4421387,185.1429749,39.87818909,41.83241653,21.8514328,10.88304901,4.237664223,0.426713318,3.74688673,5.396170139,2.374887228,-1.314056277,-1.489181042,-0.063934237,-0.074931681,-0.063502155,-0.041894268,0.008793794,0.015404071,0.016567068,0.062757112,0.064099759,0.036928404,0.027112441,-0.007893093,0.000735765
5,M,-585.0048218,167.0536499,45.10460663,32.17027664,17.92986107,11.10938549,3.448832989,-2.869730473,-0.099837013,2.087521315,2.256708145,-1.327453732,-0.921084225,-0.152732313,0.024187109,0.05070335,-0.043293986,0.059337523,-0.000744494,0.012538528,0.03919163,0.02732221,0.008489797,0.001486873,0.007393591,0.003829662
5,M,-602.557251,160.9579773,25.71677971,29.72707748,1.305957437,9.347498894,5.362486362,-5.417507648,0.693978846,1.435043573,2.743734837,1.722291946,-0.004895279,0.046455525,0.052346423,0.027518664,-0.002602446,-0.005216697,0.02572627,0.023451438,-0.002194409,-0.043160982,-0.071536236,-0.014222881,0.025259029,0.005734606
5,M,-590.2548218,137.6214905,24.81142044,30.69566727,9.451334953,10.9997673,2.452605486,-4.65484333,2.337202072,3.136750937,3.495629787,0.608331084,0.165364012,0.097326107,0.067785271,-0.025735013,-0.008601453,0.019053375,-0.003089109,-0.024118595,-0.023791902,0.005038773,0.009718791,0.004872311,-0.001474564,-0.005385555
5,M,-581.6548462,133.207901,25.60640144,34.8429184,13.59555531,10.97186947,-0.82554245,-6.827778339,3.280587196,2.308693171,1.048496246,-0.84601444,-0.803970635,0.071512409,0.018586503,-0.00049313,0.033415604,-0.003368546,0.000843888,-0.004927903,0.002182123,-0.000630161,-0.025060885,-0.001794135,0.005635623,-0.016520595
5,M,-598.2479858,133.6533966,38.07717514,37.25151062,20.69858742,10.78266907,3.858546972,-1.967375278,2.442751408,4.951899529,2.291835546,-1.115636349,0.58871007,0.018996935,0.005435428,0.0243528,0.050062623,0.006016002,-0.010085288,-0.003330607,-0.000589671,-0.000851767,-0.029888535,-0.013549543,0.020586571,-0.007328577
5,M,-603.8564453,119.4064102,40.63326263,36.84095001,12.34937477,12.2045145,4.230964184,-3.809446573,3.342209101,5.878619671,3.575425625,-2.332590342,-2.611554623,0.252350479,0.076656558,-0.189311579,-0.080351666,-0.005025384,-0.032864697,-0.072068483,-0.102755539,-0.05161972,0.036141455,0.055423666,0.026070854,0.060458746
5,M,-596.9053345,148.993515,31.65992737,36.18589783,14.78966236,9.920219421,2.017746687,-3.120400429,2.744456291,2.822114944,1.461613655,-0.751579762,-1.537800431,0.086540081,0.008517054,-0.079727113,-0.026134212,-0.000494592,-0.001255488,-0.016660905,-0.011600512,0.009354298,0.012423922,0.039895333,0.035251398,0.001206965
5,M,-637.0874634,167.9526215,31.50083923,38.33251572,23.72263336,13.65985298,3.95927763,-5.122226238,-0.661964536,4.557744026,3.262758732,-1.110795975,-1.47513032,-0.613416731,-0.287656605,0.335497707,0.24544695,0.020295709,-0.039614379,0.022250736,0.089645803,0.127669245,0.031107565,0.006095755,0.020074377,-0.084608778
5,M,-653.1233521,114.0800323,29.65977287,30.02402878,12.0825386,12.61768055,4.686160564,-0.255029529,4.020918369,4.45637989,4.875089645,2.988767624,3.945958138,-0.176370919,0.06302195,0.146830603,-0.041815653,0.024501896,0.010033629,-0.00823592,-0.003660321,0.014150547,-0.008583026,-0.0119407,0.027966402,-0.026535749
5,M,-581.9927368,143.5651855,33.44769669,36.20676422,14.24232769,9.151219368,2.843721867,-5.041885376,1.613229036,3.220592737,0.399307251,-0.993691981,0.679397225,-0.022088759,-0.018276067,0.028972697,0.050961923,0.017927174,-0.0004375,-0.011610406,-0.020900596,-0.004966508,0.003786119,0.006897088,0.006571311,0.001566536
5,M,-584.5530396,135.7296295,38.68756485,39.31120682,18.2075882,10.0979929,3.803428888,-3.439955235,2.23876071,2.700460434,-0.165660143,-1.033486247,-0.532230556,-0.109521449,0.071408249,0.038762864,-0.040251527,0.058349222,-0.025752183,0.027265154,0.005696544,-0.01271224,0.001718648,-0.013433889,0.004411082,0.009519436
5,M,-567.3076172,119.3125229,39.60078049,34.77353668,17.69331932,9.725355148,4.533218861,-0.361115426,2.025674343,2.916514874,2.925782442,0.201917678,0.06982822,0.035770021,0.067673154,0.017103186,-0.0399164,-0.020245241,-0.015567469,-0.008464338,-0.004326335,-0.012396444,-0.010770367,0.016276304,0.030875336,0.004189126
